KB672413	AALBS	CDS	5	6664	.	-	0	AALB000001-RA	AALB000001-PA	AALB000001	AALBS:000001
KB672457	AALBS	CDS	2297531	2297730	.	-	2	AALB006448-RA	AALB006448-PA	AALB006448	AALBS:006448
KB672457	AALBS	CDS	2297337	2297444	.	-	0	AALB006448-RA	AALB006448-PA	AALB006448	AALBS:006448
KB672457	AALBS	CDS	2296396	2296534	.	-	0	AALB006448-RA	AALB006448-PA	AALB006448	AALBS:006448
KB672457	AALBS	CDS	2296059	2296115	.	-	2	AALB006448-RA	AALB006448-PA	AALB006448	AALBS:006448
KB672457	AALBS	CDS	2295170	2295837	.	-	2	AALB006448-RA	AALB006448-PA	AALB006448	AALBS:006448
KB672457	AALBS	CDS	2338539	2338987	.	+	0	AALB006450-RA	AALB006450-PA	AALB006450	AALBS:006450
KB672457	AALBS	CDS	2339078	2339310	.	+	1	AALB006450-RA	AALB006450-PA	AALB006450	AALBS:006450
KB672457	AALBS	CDS	2339396	2339883	.	+	2	AALB006450-RA	AALB006450-PA	AALB006450	AALBS:006450
KB672457	AALBS	CDS	2344509	2344657	.	-	0	AALB006451-RA	AALB006451-PA	AALB006451	AALBS:006451
KB672457	AALBS	CDS	2343187	2344441	.	-	1	AALB006451-RA	AALB006451-PA	AALB006451	AALBS:006451
KB672457	AALBS	CDS	2364530	2364587	.	-	0	AALB006453-RA	AALB006453-PA	AALB006453	AALBS:006453
KB672457	AALBS	CDS	2363118	2363270	.	-	2	AALB006453-RA	AALB006453-PA	AALB006453	AALBS:006453
KB672457	AALBS	CDS	2362789	2363037	.	-	2	AALB006453-RA	AALB006453-PA	AALB006453	AALBS:006453
KB672457	AALBS	CDS	2362509	2362681	.	-	2	AALB006453-RA	AALB006453-PA	AALB006453	AALBS:006453
KB672457	AALBS	CDS	2361957	2362190	.	-	0	AALB006453-RA	AALB006453-PA	AALB006453	AALBS:006453
KB672457	AALBS	CDS	2366392	2366450	.	+	0	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2366566	2366761	.	+	1	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2367292	2367559	.	+	0	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2367634	2368471	.	+	2	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2368657	2368805	.	+	1	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2368893	2369017	.	+	2	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2369093	2369844	.	+	0	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2369944	2370085	.	+	1	AALB006454-RA	AALB006454-PA	AALB006454	AALBS:006454
KB672457	AALBS	CDS	2382234	2382249	.	-	0	AALB006456-RA	AALB006456-PA	AALB006456	AALBS:006456
KB672457	AALBS	CDS	2379636	2380970	.	-	2	AALB006456-RA	AALB006456-PA	AALB006456	AALBS:006456
KB672457	AALBS	CDS	2379156	2379234	.	-	2	AALB006456-RA	AALB006456-PA	AALB006456	AALBS:006456
KB672457	AALBS	CDS	2378415	2378547	.	-	1	AALB006456-RA	AALB006456-PA	AALB006456	AALBS:006456
KB672457	AALBS	CDS	2378203	2378265	.	-	0	AALB006456-RA	AALB006456-PA	AALB006456	AALBS:006456
KB672457	AALBS	CDS	2387096	2388282	.	+	0	AALB006458-RA	AALB006458-PA	AALB006458	AALBS:006458
KB672457	AALBS	CDS	2388387	2389101	.	+	1	AALB006458-RA	AALB006458-PA	AALB006458	AALBS:006458
KB672457	AALBS	CDS	2419943	2420045	.	+	0	AALB006461-RA	AALB006461-PA	AALB006461	AALBS:006461
KB672457	AALBS	CDS	2422764	2423264	.	+	2	AALB006461-RA	AALB006461-PA	AALB006461	AALBS:006461
KB672457	AALBS	CDS	2425046	2425058	.	+	2	AALB006461-RA	AALB006461-PA	AALB006461	AALBS:006461
KB672457	AALBS	CDS	2428127	2428325	.	+	1	AALB006461-RA	AALB006461-PA	AALB006461	AALBS:006461
KB672457	AALBS	CDS	2457171	2457323	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2456105	2456693	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2454416	2454636	.	-	2	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2451582	2451827	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2447825	2448015	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2447094	2447746	.	-	1	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2446840	2447021	.	-	2	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2446508	2446741	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2446354	2446472	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2446148	2446286	.	-	1	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2445588	2446084	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2444433	2445505	.	-	1	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2443941	2444353	.	-	2	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2443348	2443869	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2443032	2443280	.	-	0	AALB006463-RA	AALB006463-PA	AALB006463	AALBS:006463
KB672457	AALBS	CDS	2462432	2463379	.	-	0	AALB006464-RA	AALB006464-PA	AALB006464	AALBS:006464
KB672457	AALBS	CDS	2484989	2485459	.	+	0	AALB006465-RA	AALB006465-PA	AALB006465	AALBS:006465
KB672457	AALBS	CDS	2500900	2500981	.	-	0	AALB006466-RA	AALB006466-PA	AALB006466	AALBS:006466
KB672457	AALBS	CDS	2497999	2500778	.	-	2	AALB006466-RA	AALB006466-PA	AALB006466	AALBS:006466
KB672457	AALBS	CDS	2520903	2520971	.	-	0	AALB006467-RA	AALB006467-PA	AALB006467	AALBS:006467
KB672457	AALBS	CDS	2518905	2520788	.	-	0	AALB006467-RA	AALB006467-PA	AALB006467	AALBS:006467
KB672457	AALBS	CDS	2536544	2536556	.	+	0	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2537760	2540490	.	+	2	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2540640	2540861	.	+	1	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2541402	2541542	.	+	1	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2541760	2541865	.	+	1	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2541936	2543275	.	+	0	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2543375	2543555	.	+	1	AALB006469-RA	AALB006469-PA	AALB006469	AALBS:006469
KB672457	AALBS	CDS	2544897	2544910	.	+	0	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2544970	2545405	.	+	1	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2545523	2545708	.	+	0	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2545894	2547224	.	+	0	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2547372	2547500	.	+	1	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2547588	2548051	.	+	1	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2548111	2548214	.	+	2	AALB006470-RA	AALB006470-PA	AALB006470	AALBS:006470
KB672457	AALBS	CDS	2550056	2550619	.	-	0	AALB006471-RA	AALB006471-PA	AALB006471	AALBS:006471
KB672457	AALBS	CDS	2549470	2549973	.	-	0	AALB006471-RA	AALB006471-PA	AALB006471	AALBS:006471
KB672457	AALBS	CDS	2549253	2549393	.	-	0	AALB006471-RA	AALB006471-PA	AALB006471	AALBS:006471
KB672457	AALBS	CDS	2548988	2549152	.	-	0	AALB006471-RA	AALB006471-PA	AALB006471	AALBS:006471
KB672457	AALBS	CDS	2548727	2548927	.	-	0	AALB006471-RA	AALB006471-PA	AALB006471	AALBS:006471
KB672457	AALBS	CDS	2573160	2573655	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2573746	2574299	.	+	2	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2574373	2574525	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2574832	2575320	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2575579	2575860	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2576007	2576024	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2576102	2576280	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2576373	2577278	.	+	1	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2577338	2577819	.	+	1	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2577913	2578025	.	+	2	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2578097	2578189	.	+	0	AALB006474-RA	AALB006474-PA	AALB006474	AALBS:006474
KB672457	AALBS	CDS	2582450	2583082	.	-	0	AALB006475-RA	AALB006475-PA	AALB006475	AALBS:006475
KB672457	AALBS	CDS	2581495	2582328	.	-	0	AALB006475-RA	AALB006475-PA	AALB006475	AALBS:006475
KB672457	AALBS	CDS	2581036	2581427	.	-	0	AALB006475-RA	AALB006475-PA	AALB006475	AALBS:006475
KB672457	AALBS	CDS	2580576	2580942	.	-	1	AALB006475-RA	AALB006475-PA	AALB006475	AALBS:006475
KB672457	AALBS	CDS	2586354	2586430	.	+	0	AALB006476-RA	AALB006476-PA	AALB006476	AALBS:006476
KB672457	AALBS	CDS	2586520	2586587	.	+	1	AALB006476-RA	AALB006476-PA	AALB006476	AALBS:006476
KB672457	AALBS	CDS	2586673	2587324	.	+	2	AALB006476-RA	AALB006476-PA	AALB006476	AALBS:006476
KB672457	AALBS	CDS	2587409	2587715	.	+	1	AALB006476-RA	AALB006476-PA	AALB006476	AALBS:006476
KB672457	AALBS	CDS	2591797	2591880	.	-	0	AALB006477-RA	AALB006477-PA	AALB006477	AALBS:006477
KB672457	AALBS	CDS	2591565	2591718	.	-	0	AALB006477-RA	AALB006477-PA	AALB006477	AALBS:006477
KB672457	AALBS	CDS	2591186	2591461	.	-	2	AALB006477-RA	AALB006477-PA	AALB006477	AALBS:006477
KB672457	AALBS	CDS	2589664	2591102	.	-	2	AALB006477-RA	AALB006477-PA	AALB006477	AALBS:006477
KB672457	AALBS	CDS	2599056	2599095	.	+	0	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2599709	2600144	.	+	2	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2600222	2600579	.	+	1	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2600798	2601251	.	+	0	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2602065	2602221	.	+	2	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2602717	2602844	.	+	1	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2602944	2602981	.	+	2	AALB006478-RA	AALB006478-PA	AALB006478	AALBS:006478
KB672457	AALBS	CDS	2621559	2621694	.	+	0	AALB006481-RA	AALB006481-PA	AALB006481	AALBS:006481
KB672457	AALBS	CDS	2621752	2622143	.	+	2	AALB006481-RA	AALB006481-PA	AALB006481	AALBS:006481
KB672457	AALBS	CDS	2628555	2629727	.	+	0	AALB006483-RA	AALB006483-PA	AALB006483	AALBS:006483
KB672457	AALBS	CDS	2629799	2630008	.	+	0	AALB006483-RA	AALB006483-PA	AALB006483	AALBS:006483
KB672457	AALBS	CDS	2645251	2645562	.	-	0	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2644594	2644920	.	-	0	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2644421	2644511	.	-	0	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2643427	2644345	.	-	2	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2643248	2643348	.	-	1	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2641727	2643027	.	-	2	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2641052	2641649	.	-	0	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2640772	2640858	.	-	2	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2635480	2637495	.	-	2	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2635075	2635260	.	-	2	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2634457	2634914	.	-	2	AALB006485-RA	AALB006485-PA	AALB006485	AALBS:006485
KB672457	AALBS	CDS	2676231	2677028	.	+	0	AALB006488-RA	AALB006488-PA	AALB006488	AALBS:006488
KB672457	AALBS	CDS	2677100	2677209	.	+	0	AALB006488-RA	AALB006488-PA	AALB006488	AALBS:006488
KB672457	AALBS	CDS	2677354	2677525	.	+	1	AALB006488-RA	AALB006488-PA	AALB006488	AALBS:006488
KB672457	AALBS	CDS	2677596	2677732	.	+	0	AALB006488-RA	AALB006488-PA	AALB006488	AALBS:006488
KB672457	AALBS	CDS	2677809	2678037	.	+	1	AALB006488-RA	AALB006488-PA	AALB006488	AALBS:006488
KB672457	AALBS	CDS	2680787	2680837	.	-	0	AALB006489-RA	AALB006489-PA	AALB006489	AALBS:006489
KB672457	AALBS	CDS	2680273	2680394	.	-	0	AALB006489-RA	AALB006489-PA	AALB006489	AALBS:006489
KB672457	AALBS	CDS	2679472	2680218	.	-	1	AALB006489-RA	AALB006489-PA	AALB006489	AALBS:006489
KB672457	AALBS	CDS	2678641	2679304	.	-	1	AALB006489-RA	AALB006489-PA	AALB006489	AALBS:006489
KB672457	AALBS	CDS	2681961	2682009	.	+	0	AALB006490-RA	AALB006490-PA	AALB006490	AALBS:006490
KB672457	AALBS	CDS	2682081	2683492	.	+	2	AALB006490-RA	AALB006490-PA	AALB006490	AALBS:006490
KB672457	AALBS	CDS	2707833	2708622	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2706220	2706943	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2706069	2706136	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2704877	2705996	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2704696	2704796	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2704333	2704596	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2704067	2704268	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2703476	2703990	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2701309	2701462	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2701103	2701226	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2699938	2701036	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2699652	2699854	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2699093	2699587	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2698670	2699003	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2698231	2698356	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2696578	2696693	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2696159	2696395	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2694382	2695233	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2693335	2693690	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2692862	2693268	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2692226	2692787	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2691626	2692128	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2691458	2691555	.	-	2	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2688865	2688971	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2688501	2688726	.	-	1	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2688250	2688417	.	-	0	AALB006491-RA	AALB006491-PA	AALB006491	AALBS:006491
KB672457	AALBS	CDS	2712278	2712929	.	+	0	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2713009	2713420	.	+	2	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2714666	2714907	.	+	1	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2714988	2715747	.	+	2	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2715829	2716631	.	+	1	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2716700	2716971	.	+	2	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2717059	2717529	.	+	0	AALB006492-RA	AALB006492-PA	AALB006492	AALBS:006492
KB672457	AALBS	CDS	2721118	2721211	.	-	0	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2720252	2721010	.	-	2	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2719769	2720178	.	-	2	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2719257	2719682	.	-	0	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2718753	2719176	.	-	0	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2718072	2718673	.	-	2	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2717882	2717983	.	-	0	AALB006493-RA	AALB006493-PA	AALB006493	AALBS:006493
KB672457	AALBS	CDS	2729396	2729789	.	-	0	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2728035	2728639	.	-	2	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2727806	2727943	.	-	0	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2726963	2727729	.	-	0	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2725421	2726447	.	-	1	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2725209	2725338	.	-	0	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2724840	2725128	.	-	2	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2724562	2724749	.	-	1	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2723495	2724357	.	-	2	AALB006494-RA	AALB006494-PA	AALB006494	AALBS:006494
KB672457	AALBS	CDS	2732958	2733941	.	+	0	AALB006495-RA	AALB006495-PA	AALB006495	AALBS:006495
KB672457	AALBS	CDS	2734008	2734649	.	+	0	AALB006495-RA	AALB006495-PA	AALB006495	AALBS:006495
KB672457	AALBS	CDS	2755368	2755394	.	+	0	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2757028	2758968	.	+	0	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2759246	2759325	.	+	0	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2759712	2760379	.	+	1	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2760391	2760442	.	+	2	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2760777	2761469	.	+	1	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2761541	2761862	.	+	1	AALB006496-RA	AALB006496-PA	AALB006496	AALBS:006496
KB672457	AALBS	CDS	2762995	2764845	.	+	0	AALB006497-RA	AALB006497-PA	AALB006497	AALBS:006497
KB672457	AALBS	CDS	2766316	2766334	.	-	0	AALB006498-RA	AALB006498-PA	AALB006498	AALBS:006498
KB672457	AALBS	CDS	2765210	2766084	.	-	2	AALB006498-RA	AALB006498-PA	AALB006498	AALBS:006498
KB672457	AALBS	CDS	2767419	2767446	.	+	0	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2767640	2767824	.	+	2	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2768708	2768857	.	+	0	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2769052	2769133	.	+	0	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2769241	2770734	.	+	2	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2770879	2771100	.	+	2	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2771181	2771353	.	+	2	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2771465	2771656	.	+	0	AALB006499-RA	AALB006499-PA	AALB006499	AALBS:006499
KB672457	AALBS	CDS	2870588	2871952	.	-	0	AALB006505-RA	AALB006505-PA	AALB006505	AALBS:006505
KB672457	AALBS	CDS	2877310	2877418	.	+	0	AALB006506-RA	AALB006506-PA	AALB006506	AALBS:006506
KB672457	AALBS	CDS	2877440	2878200	.	+	2	AALB006506-RA	AALB006506-PA	AALB006506	AALBS:006506
KB672457	AALBS	CDS	2878617	2878799	.	+	0	AALB006506-RA	AALB006506-PA	AALB006506	AALBS:006506
KB672457	AALBS	CDS	2878863	2879114	.	+	0	AALB006506-RA	AALB006506-PA	AALB006506	AALBS:006506
KB672457	AALBS	CDS	2880708	2880787	.	-	0	AALB006507-RA	AALB006507-PA	AALB006507	AALBS:006507
KB672457	AALBS	CDS	2880248	2880428	.	-	1	AALB006507-RA	AALB006507-PA	AALB006507	AALBS:006507
KB672457	AALBS	CDS	2879858	2880175	.	-	0	AALB006507-RA	AALB006507-PA	AALB006507	AALBS:006507
KB672457	AALBS	CDS	2896561	2896971	.	-	0	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2895813	2895909	.	-	0	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2894829	2895738	.	-	2	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2894442	2894742	.	-	1	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2894183	2894355	.	-	0	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2893832	2893951	.	-	1	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2891973	2892212	.	-	1	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2891718	2891906	.	-	1	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2890241	2891623	.	-	1	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2890094	2890157	.	-	1	AALB006508-RA	AALB006508-PA	AALB006508	AALBS:006508
KB672457	AALBS	CDS	2914122	2914163	.	-	0	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2913989	2914038	.	-	0	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2913407	2913914	.	-	1	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2912164	2913118	.	-	0	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2910859	2910993	.	-	2	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2909985	2910781	.	-	2	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2909825	2909884	.	-	0	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2909213	2909736	.	-	0	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2908798	2909122	.	-	1	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2908532	2908702	.	-	0	AALB006510-RA	AALB006510-PA	AALB006510	AALBS:006510
KB672457	AALBS	CDS	2948986	2949200	.	+	0	AALB006514-RA	AALB006514-PA	AALB006514	AALBS:006514
KB672457	AALBS	CDS	2949287	2949630	.	+	1	AALB006514-RA	AALB006514-PA	AALB006514	AALBS:006514
KB672457	AALBS	CDS	2950512	2950651	.	+	2	AALB006514-RA	AALB006514-PA	AALB006514	AALBS:006514
KB672457	AALBS	CDS	2957692	2957774	.	+	0	AALB006515-RA	AALB006515-PA	AALB006515	AALBS:006515
KB672457	AALBS	CDS	2957856	2959508	.	+	1	AALB006515-RA	AALB006515-PA	AALB006515	AALBS:006515
